[COT 2024-02-20 19:43:42] 76561199407766611: Entered the Free Camera
[COT 2024-02-20 19:43:47] 76561199407766611: Left the Free Camera
[COT 2024-02-20 19:44:02] 76561199407766611: Spawned Entity MMG Equipment Locker Rusty Kit (mmg_equipment_locker_grey_kit<fa3585e0>, 100, 1000, 0) at <2399.537598, 56.439972, 3484.353516>
[COT 2024-02-20 20:02:09] 76561199407766611: Spawned Entity Packed Pumpkin Seeds (PumpkinSeedsPack<9adb3e30>, 20, 5, 0) at <2408.010986, 56.452496, 3493.371826>
[COT 2024-02-20 20:02:10] 76561199407766611: Spawned Entity Packed Pumpkin Seeds (PumpkinSeedsPack<9adbb6d0>, 20, 5, 0) at <2408.010986, 56.452496, 3493.371826>
[COT 2024-02-20 20:02:10] 76561199407766611: Spawned Entity Packed Pumpkin Seeds (PumpkinSeedsPack<9adc8ff0>, 20, 5, 0) at <2408.010986, 56.452496, 3493.371826>
[COT 2024-02-20 20:02:10] 76561199407766611: Spawned Entity Packed Pumpkin Seeds (PumpkinSeedsPack<9add14a0>, 20, 5, 0) at <2408.010986, 56.452496, 3493.371826>
[COT 2024-02-20 20:02:10] 76561199407766611: Spawned Entity Packed Pumpkin Seeds (PumpkinSeedsPack<9ecb4a40>, 20, 5, 0) at <2408.010986, 56.452496, 3493.371826>
[COT 2024-02-20 20:03:42] 76561199407766611: Spawned Entity Doc's Glock - Black/FDE (DOC_GLOCK_BLKFDE<8ee861c0>, 100, 2800, 0) at <2398.914795, 56.452496, 3485.229004>
[COT 2024-02-20 20:03:48] 76561199407766611: Spawned Entity 15rd Mlock-91 Mag (Mag_Glock_15Rnd<9d2d54d0>, 15, 100, 0) at <2398.914795, 56.452496, 3485.229004>
[COT 2024-02-20 20:03:48] 76561199407766611: Spawned Entity 15rd Mlock-91 Mag (Mag_Glock_15Rnd<9d2df6b0>, 15, 100, 0) at <2398.914795, 56.452496, 3485.229004>
[COT 2024-02-20 20:03:58] 76561199407766611: Spawned Entity Bunker's Pistol Suppressor (ItemSuppressor<9d2a9380>, 15, 1800, 0) at <2398.914795, 56.452496, 3485.229004>
[COT 2024-02-20 20:04:20] 76561199407766611: Spawned Entity Blade of The Daywalker (DOC_DAYWALKERS_SWORD<9d2ce130>, 100, 600, 0) at <2398.914795, 56.452496, 3485.229004>
[COT 2024-02-20 20:05:09] 76561199407766611: Spawned Entity MMG Solo Locker Purple Kit (mmg_solo_locker_purple_kit<959a5bf0>, 100, 1000, 0) at <2409.767334, 56.452496, 3494.611816>
[COT 2024-02-20 20:05:10] 76561199407766611: Spawned Entity MMG Solo Locker Purple Kit (mmg_solo_locker_purple_kit<959a7310>, 100, 1000, 0) at <2409.767334, 56.452496, 3494.611816>
[COT 2024-02-20 20:05:10] 76561199407766611: Spawned Entity MMG Solo Locker Purple Kit (mmg_solo_locker_purple_kit<959ac400>, 100, 1000, 0) at <2409.767334, 56.452496, 3494.611816>
[COT 2024-02-20 20:05:10] 76561199407766611: Spawned Entity MMG Solo Locker Purple Kit (mmg_solo_locker_purple_kit<959aa150>, 100, 1000, 0) at <2409.767334, 56.452496, 3494.611816>
[COT 2024-02-20 20:05:10] 76561199407766611: Spawned Entity MMG Solo Locker Purple Kit (mmg_solo_locker_purple_kit<959a7ea0>, 100, 1000, 0) at <2409.767334, 56.452496, 3494.611816>
[COT 2024-02-20 20:05:11] 76561199407766611: Spawned Entity MMG Solo Locker Purple Kit (mmg_solo_locker_purple_kit<959aace0>, 100, 1000, 0) at <2409.767334, 56.452496, 3494.611816>
[COT 2024-02-20 20:05:31] 76561199407766611: Teleported to position <2261.879639, 55.619125, 6099.373047>
[COT 2024-02-20 20:06:18] 76561199407766611: Spawned Entity MMG Solo Locker Medic (mmg_solo_locker_base<96170310>, 100, 2000, 0) at <2271.895508, 56.579910, 6110.113281>
[COT 2024-02-20 20:07:10] 76561199407766611: Spawned Entity Cow Jacket 1 (DOC_BOMBERJACKET_COW1<9618f440>, 100, 130, 0) at <2273.140137, 56.541023, 6109.836426>
[COT 2024-02-20 20:07:10] 76561199407766611: Spawned Entity Cow Jacket 1 (DOC_BOMBERJACKET_COW1<961916f0>, 100, 130, 0) at <2273.140137, 56.541023, 6109.836426>
[COT 2024-02-20 20:07:10] 76561199407766611: Spawned Entity Cow Jacket 1 (DOC_BOMBERJACKET_COW1<9618dd20>, 100, 130, 0) at <2273.140137, 56.541023, 6109.836426>
[COT 2024-02-20 20:07:16] 76561199407766611: Spawned Entity Chicken Jacket 1 (DOC_BOMBERJACKET_CHOOK1<fbb2bc90>, 100, 130, 0) at <2273.140137, 56.541023, 6109.836426>
[COT 2024-02-20 20:07:17] 76561199407766611: Spawned Entity Chicken Jacket 1 (DOC_BOMBERJACKET_CHOOK1<fbb2df40>, 100, 130, 0) at <2273.140137, 56.541023, 6109.836426>
[COT 2024-02-20 20:07:17] 76561199407766611: Spawned Entity Chicken Jacket 1 (DOC_BOMBERJACKET_CHOOK1<fbb2f660>, 100, 130, 0) at <2273.140137, 56.541023, 6109.836426>
[COT 2024-02-20 20:08:58] 76561199407766611: Set Invisibility To 1 [guid=spMEkRl42onhFHdF_u42e0T03x2sj347kUc600NXdGA=]
[COT 2024-02-20 20:08:58] 76561199407766611: Set GodMode To true [guid=spMEkRl42onhFHdF_u42e0T03x2sj347kUc600NXdGA=]
[COT 2024-02-20 20:09:00] 76561199407766611: Healed [guid=spMEkRl42onhFHdF_u42e0T03x2sj347kUc600NXdGA=]
[COT 2024-02-20 20:09:11] 76561199407766611: Teleported to position <1779.882324, 98.760002, 6511.056641>
[COT 2024-02-20 20:09:48] 76561199407766611: Spawned Entity MMG Solo Locker Medic (mmg_solo_locker_base<fb9431d0>, 100, 2000, 0) at <1760.610107, 99.622589, 6489.761719>
[COT 2024-02-20 20:11:16] 76561199407766611: Teleported to position <6607.640625, 202.287140, 4863.974121>
[COT 2024-02-20 20:11:59] 76561199407766611: Spawned Entity #STR_EXPANSION_ADMIN #STR_EXPANSION_CAR_KEYS (ExpansionCarAdminKey<fec69180>, 100, 100, 0) at <6607.640625, 202.287140, 4863.974121>
[COT 2024-02-20 20:13:04] 76561199407766611: Teleported to position <4760.973145, 7.673120, 2334.312500>
[COT 2024-02-20 20:14:01] 76561199407766611: Set Invisibility To 0 [guid=spMEkRl42onhFHdF_u42e0T03x2sj347kUc600NXdGA=]
[COT 2024-02-20 20:15:23] 76561199407766611: Spawned Entity MMG Solo Locker Medic (mmg_solo_locker_base<9c9a10c0>, 100, 2000, 0) at <4802.287109, 57.952778, 2870.231445>
[COT 2024-02-20 20:17:00] 76561199407766611: Teleported to position <6733.447266, 19.049999, 3646.914063>
[COT 2024-02-20 20:17:19] 76561199407766611: Spawned Entity MMG Solo Locker Medic (mmg_solo_locker_base<7e4210e0>, 100, 2000, 0) at <6806.999512, 31.427900, 3706.197754>
[COT 2024-02-20 20:18:29] 76561199407766611: Teleported to position <6956.443848, 63.282608, 821.453613>
[COT 2024-02-20 20:18:54] 76561199407766611: Spawned Entity MMG Solo Locker Medic (mmg_solo_locker_base<87744d70>, 100, 2000, 0) at <6908.639648, 62.053162, 766.132446>
[COT 2024-02-20 20:20:28] 76561199407766611: Entered the Free Camera
[COT 2024-02-20 20:21:01] 76561199407766611: Left the Free Camera
[COT 2024-02-20 20:21:06] 76561199407766611: Spawned Entity MMG Solo Locker Medic (mmg_solo_locker_base<7eb8d0d0>, 100, 2000, 0) at <7712.182129, 41.524227, 2046.769775>
[COT 2024-02-20 20:22:10] 76561199407766611: Spawned Entity MVS Warrior Helmet - OD (Mich2001Helmet<943d5e20>, 100, 100, 0) at <7713.227539, 41.522156, 2046.779785>
[COT 2024-02-20 20:23:48] 76561199407766611: Teleported to position <3761.019287, 4.640000, 5950.766602>
[COT 2024-02-20 20:23:55] 76561199407766611: Set Invisibility To 1 [guid=spMEkRl42onhFHdF_u42e0T03x2sj347kUc600NXdGA=]
[COT 2024-02-20 20:23:57] 76561199407766611: Set UnlimitedAmmo To true [guid=spMEkRl42onhFHdF_u42e0T03x2sj347kUc600NXdGA=]
[COT 2024-02-20 20:23:59] 76561199407766611: Healed [guid=spMEkRl42onhFHdF_u42e0T03x2sj347kUc600NXdGA=]
[COT 2024-02-20 20:24:30] 76561199407766611: Spawned Entity Doc's Glock - Purple/White (DOC_GLOCK_PRPWHT<9b21e900>, 100, 2800, 0) at <3763.416992, 5.891000, 5941.723145>
[COT 2024-02-20 20:24:32] 76561199407766611: Spawned Entity 15rd Mlock-91 Mag (Mag_Glock_15Rnd<941da330>, 15, 100, 0) at <3763.416992, 5.891000, 5941.723145>
[COT 2024-02-20 20:24:58] 76561199407766611: ESP: ESP updating
[COT 2024-02-20 20:25:03] 76561199407766611: Entered the Free Camera
[COT 2024-02-20 20:25:18] 76561199407766611: Left the Free Camera
[COT 2024-02-20 20:25:38] 76561199407766611: Entered the Free Camera
[COT 2024-02-20 20:25:50] 76561199407766611: Left the Free Camera
[COT 2024-02-20 20:26:14] 76561199407766611: Entered the Free Camera
[COT 2024-02-20 20:26:25] 76561199407766611: Left the Free Camera
[COT 2024-02-20 20:26:53] 76561199407766611: Entered the Free Camera
[COT 2024-02-20 20:27:10] 76561199407766611: Left the Free Camera
[COT 2024-02-20 20:27:20] 76561199407766611: Entered the Free Camera
[COT 2024-02-20 20:28:06] 76561199407766611: Left the Free Camera
[COT 2024-02-20 20:28:29] 76561199407766611: Healed [guid=spMEkRl42onhFHdF_u42e0T03x2sj347kUc600NXdGA=]
[COT 2024-02-20 20:28:56] 76561199407766611: Entered the Free Camera
[COT 2024-02-20 20:29:28] 76561199407766611: Left the Free Camera
[COT 2024-02-20 20:30:13] 76561199407766611: Teleported to position <7517.866699, 3.213683, 6805.848633>
[COT 2024-02-20 20:30:17] 76561199407766611: Entered the Free Camera
[COT 2024-02-20 22:07:42] 76561199407766611: Set GodMode To true [guid=spMEkRl42onhFHdF_u42e0T03x2sj347kUc600NXdGA=]
[COT 2024-02-20 22:07:51] 76561199407766611: Teleported to position <1662.262695, 10.111248, 477.285645>
[COT 2024-02-20 22:07:54] 76561199407766611: Entered the Free Camera
[COT 2024-02-20 22:08:05] 76561199407766611: ESP: Viewing ESP
[COT 2024-02-20 22:08:47] 76561199407766611: Healed [guid=Lz9Kmumu1QnE7HX0I_hIz0vW-Eq-ERMw5EWCTjeKz4U=]
[COT 2024-02-20 22:08:49] 76561199407766611: Teleported [guid=Lz9Kmumu1QnE7HX0I_hIz0vW-Eq-ERMw5EWCTjeKz4U=] to <1688.235718, 21.234356, 468.373688>
[COT 2024-02-20 22:08:54] 76561199407766611: Teleported [guid=Lz9Kmumu1QnE7HX0I_hIz0vW-Eq-ERMw5EWCTjeKz4U=] to <1684.060059, 16.792929, 475.188080>
[COT 2024-02-20 22:08:56] 76561199407766611: Left the Free Camera
